name,login,package,n_commits,package_author
Carl Vitzthum,login_12210,strawr,1,FALSE
Carlo Bottai,login_12211,economiccomplexity,1,TRUE
Carlos Davila Luelmo,login_12212,pins,1,FALSE
Carlos Del Cacho Vicente,login_12213,mlflow,1,FALSE
Carlos Estevez,login_12214,searchConsoleR,1,FALSE
Carlos Hernandez,login_12215,metrica,1,TRUE
Carlos Marcelo Nieva,login_12216,lightgbm,1,FALSE
Carlos Santillan,login_12217,FFTrees,1,FALSE
Carmelachivers1,login_12218,TeXCheckR,1,FALSE
Caroline Kostrzewa,login_12219,starter,1,FALSE
Carsten Milling,login_12220,rdracor,1,FALSE
Carter Allen,login_12221,fs,1,FALSE
Casey O'hara,login_12222,rfishbase,1,FALSE
Casey Olson,login_12223,rcorpora,1,TRUE
Cass,login_12224,lightgbm,1,FALSE
Caszkgui,login_12225,tfio,1,FALSE
Cat-Zeppelin,login_12226,jsonlite,1,FALSE
Ccb2n19,login_12227,sfnetworks,1,FALSE
Cedric Koffeto,login_12228,mlflow,1,FALSE
Celatimer,login_12229,bbsBayes,1,FALSE
Chadgoymerlloyds,login_12230,msgr,1,FALSE
Chaehee Lee,login_12231,jsmodule,1,FALSE
Chaim Schramm,login_12232,airr,1,FALSE
Chandrasaksham,login_12233,STV,1,FALSE
Changseok(David) Choe,login_12234,Robyn,1,FALSE
Changyoung Koh,login_12235,poismf,1,FALSE
Chaochung Tsai,login_12236,FIESTAutils,1,FALSE
Chaos Yu,login_12237,mlflow,1,FALSE
Charles Cabergs,login_12238,mlflow,1,FALSE
Charles Crabtree,login_12239,websearchr,1,TRUE
Charles Martin,login_12240,lubridate,1,FALSE
Charles Plessy,login_12241,platetools,1,FALSE
Charles T. Gray,login_12242,broom,1,TRUE
Charles Tapley Hoyt,login_12243,mlflow,1,FALSE
Charles Twardy,login_12244,motifcluster,1,FALSE
Charlie Beirnaert,login_12245,shapper,1,FALSE
Charlotte Behning,login_12246,sjPlot,1,FALSE
Charlotte Lund Rasmussen,login_12247,codaredistlm,1,TRUE
Charrlie,login_12248,cropdatape,1,FALSE
Chase Carpenter,login_12249,RSGHB,1,TRUE
Chase Rosendale,login_12250,simts,1,FALSE
Chat Wacharamanotham,login_12251,checkpoint,1,FALSE
Chayajones,login_12252,dplyr,1,FALSE
Chebonday,login_12253,admiral,1,FALSE
Cheesynach0,login_12254,rcorpora,1,FALSE
Chen-Liang-Oracle,login_12255,covr,1,FALSE
Cheng Kuan Yong Jason,login_12256,mlflow,1,FALSE
Cheng Li,login_12257,xgboost,1,FALSE
Cheng Zhao,login_12258,fs,1,FALSE
Cheng270,login_12259,bnclassify,1,FALSE
Chengxue Zhong,login_12260,oncomsm,1,FALSE
Chenttuuvv,login_12261,fs,1,FALSE
Chi Po Choi,login_12262,Rlgt,1,FALSE
Chi Su,login_12263,lightgbm,1,FALSE
Chintan Pathak,login_12264,golem,1,FALSE
Chip Oglesby,login_12265,ganalytics,1,FALSE
Chlorenz,login_12266,mailR,1,FALSE
Chobie,login_12267,fs,1,FALSE
Chong Ma,login_12268,smog,1,TRUE
Chong Ma,login_12269,smog,1,TRUE
Chopdown,login_12270,fs,1,FALSE
Chris Araman,login_12271,fs,1,FALSE
Chris Bank,login_12272,fs,1,FALSE
Chris Barker,login_12273,xgboost,1,FALSE
Chris Barnes,login_12274,reticulate,1,FALSE
Chris Benson,login_12275,prophet,1,FALSE
Chris Brackert,login_12276,duckdb,1,FALSE
Chris Brain,login_12277,duckdb,1,FALSE
Chris Engelhardt,login_12278,usethis,1,FALSE
Chris Fields,login_12279,bold,1,FALSE
Chris Fonnesbeck,login_12280,gpboost,1,FALSE
Chris Goddard,login_12281,m2r,1,FALSE
Chris Grandin,login_12282,r4ss,1,FALSE
Chris Lott,login_12283,acumos,1,FALSE
Chris Nardi,login_12284,googlesheets4,1,FALSE
Chris Park,login_12285,iNZightTS,1,FALSE
Chris Smith,login_12286,lightgbm,1,FALSE
Chris Smith,login_12287,lightgbm,1,FALSE
Chris Tang,login_12288,mlflow,1,FALSE
Chris Terrell Jones,login_12289,mlflow,1,FALSE
Chris Trombley,login_12290,httr,1,FALSE
Chrisdienes,login_12291,addinslist,1,FALSE
Chrisjb,login_12292,nomisr,1,FALSE
Chrisss93,login_12293,text2vec,1,FALSE
Chrisstevens,login_12294,Quandl,1,FALSE
Christian Diener,login_12295,lintr,1,FALSE
Christian G. Warden,login_12296,dbplyr,1,FALSE
Christian Grotheer,login_12297,AzureStor,1,FALSE
Christian Lemp,login_12298,seeclickfixr,1,TRUE
Christian Lohr,login_12299,nflfastR,1,FALSE
Christian Mertes,login_12300,ggpval,1,FALSE
Christian Murphy,login_12301,duckdb,1,FALSE
Christian Reich,login_12302,DatabaseConnector,1,FALSE
Christian Stade-Schuldt,login_12303,prophet,1,FALSE
Christianf88,login_12304,WaMaSim,1,FALSE
Christianh00k,login_12305,baseballr,1,FALSE
Christina Chatzipantsiou,login_12306,cloudos,1,FALSE
Christine Choirat,login_12307,metathis,1,FALSE
Christof Stocker,login_12308,shinydashboardPlus,1,FALSE
Christofer Backlin,login_12309,bigrquery,1,FALSE
Christoph Aymanns,login_12310,lightgbm,1,FALSE
Christoph Deil,login_12311,prophet,1,FALSE
Christoph Glur,login_12312,DiagrammeR,1,FALSE
Christoph Heibl,login_12313,spOccupancy,1,FALSE
Christoph Kisfeld,login_12314,htmlwidgets,1,FALSE
Christoph Laaber,login_12315,ScottKnottESD,1,FALSE
Christoph Pfeiffer,login_12316,prettydoc,1,FALSE
Christophbertram,login_12317,madrat,1,FALSE
Christophe Blanchet,login_12318,DRomics,1,FALSE
Christopher Cowden,login_12319,xgboost,1,FALSE
Christopher Dudley,login_12320,plumber,1,FALSE
Christopher Roach,login_12321,ggplot2,1,FALSE
Christopher Swingley,login_12322,fitbitScraper,1,FALSE
Christopher Yeh,login_12323,sf,1,FALSE
Christopherbarrington,login_12324,rslurm,1,FALSE
Christos Aridas,login_12325,aif360,1,FALSE
Chronocook,login_12326,dml,1,FALSE
Ci42,login_12327,fs,1,FALSE
Ciaran Gilbert,login_12328,scoringRules,1,FALSE
Ciaran O'kelly,login_12329,renv,1,FALSE
Cirrus_heroku_github_integration,login_12330,TSDT,1,FALSE
Ck,login_12331,pccc,1,FALSE
Ckbhatt,login_12332,IRkernel,1,FALSE
Clairblacketer,login_12333,DatabaseConnector,1,FALSE
Claire D. Mcwhite,login_12334,ggplot2,1,FALSE
Claire Kunesh,login_12335,qdap,1,FALSE
Claus Hunsen,login_12336,igraph,1,FALSE
Clayton Aldern,login_12337,seqHMM,1,FALSE
Clemens,login_12338,covr,1,FALSE
Clemens Messerschmidt,login_12339,pROC,1,FALSE
Clement Demonchy,login_12340,mlflow,1,FALSE
Clerousset,login_12341,insee,1,FALSE
Clifford Heath,login_12342,fs,1,FALSE
Clive Chan,login_12343,xgboost,1,FALSE
Cloudhan,login_12344,mlpack,1,FALSE
Cndesantana,login_12345,gen3sis,1,FALSE
Cnevd,login_12346,xgboost,1,FALSE
Colin Catlin,login_12347,prophet,1,FALSE
Colin Murphy,login_12348,tidytransit,1,FALSE
Colin Snover,login_12349,fs,1,FALSE
Colin Versteeg,login_12350,mlflow,1,FALSE
Collaborative Social Systems Lab,login_12351,texreg,1,FALSE
Colleen Chan,login_12352,Rforestry,1,FALSE
Collidr-User,login_12353,collidr,1,FALSE
Collin Leiber,login_12354,mlr,1,FALSE
Comicfans,login_12355,testthat,1,FALSE
Computer Algebra System In Scala,login_12356,mlpack,1,FALSE
Conor Anderson,login_12357,rticles,1,FALSE
Constantin,login_12358,secuTrialR,1,FALSE
Corbin Simpson,login_12359,fs,1,FALSE
Corey Farrell,login_12360,fs,1,FALSE
Corey James Levinson,login_12361,lightgbm,1,FALSE
Corey Watson,login_12362,airr,1,FALSE
Coreyyanofsky-Zz,login_12363,vctrs,1,FALSE
Corinne-Rahel,login_12364,TSCI,1,FALSE
Corrie Bartelheimer,login_12365,htmldf,1,FALSE
Cos Editor,login_12366,corrplot,1,FALSE
Cosmin Catalin Sanda,login_12367,mlflow,1,FALSE
Cosmomeese,login_12368,httr,1,FALSE
Covid Symptom Study - Sverige,login_12369,covidsymptom,1,FALSE
Cphaarmeyer,login_12370,elastic,1,FALSE
Crforsythe,login_12371,logitr,1,FALSE
Criscely Lujan Paredes,login_12372,vroom,1,FALSE
Cristhian Diaz,login_12373,float,1,FALSE
Cristiano Santos,login_12374,GetDFPData,1,FALSE
Csardas,login_12375,deconstructSigs,1,FALSE
Cshinde7,login_12376,admiral,1,FALSE
Curlymoo,login_12377,fs,1,FALSE
Curtis Kephart,login_12378,bookdown,1,FALSE
Cw,login_12379,xgboost,1,FALSE
Cxfauvelle,login_12380,grainscape,1,FALSE
Cynthiahqy,login_12381,igraph,1,FALSE
Cyprien Ricque,login_12382,xgboost,1,FALSE
Cyril Lagger,login_12383,ComplexUpset,1,FALSE
Cyrus Yip,login_12384,blogdown,1,FALSE
D. Scarnecchia,login_12385,bookdown,1,FALSE
Daeyoung Kim,login_12386,memoise,1,FALSE
Daffp,login_12387,hexbin,1,FALSE
Dag Hjermann,login_12388,rWind,1,FALSE
Dai-Jie (Jay) Wu,login_12389,xgboost,1,FALSE
Daifengstat,login_12390,mritc,1,FALSE
Daishaoqing,login_12391,rgeoda,1,FALSE
Daisuke Yoneoka,login_12392,ssrn,1,TRUE
Dale Lane,login_12393,tfio,1,FALSE
Dalton Hance,login_12394,rticles,1,TRUE
Dame Jovanoski,login_12395,mlflow,1,FALSE
Damian Thomas,login_12396,kableExtra,1,FALSE
Damien Croteau-Chonka,login_12397,getmstatistic,1,FALSE
Damien Juery,login_12398,RAdwords,1,FALSE
Damiendotta,login_12399,parquetize,1,FALSE
Dan,login_12400,xtensor,1,FALSE
Dan Bikle,login_12401,rsparkling,1,FALSE
Dan Harbin,login_12402,xgboost,1,FALSE
Dan Houghton,login_12403,lightgbm,1,FALSE
Dan Mackin,login_12404,SomaDataIO,1,FALSE
Dan Markwat,login_12405,h2o,1,FALSE
Dan Murphy,login_12406,mondate,1,TRUE
Dan Nguyen,login_12407,ggmap,1,FALSE
Dan Ovando,login_12408,rstan,1,FALSE
Dan Ruderman,login_12409,ggplot2,1,FALSE
Dan Scally,login_12410,prophet,1,FALSE
Dan Sullivan,login_12411,rlang,1,FALSE
Dane Springmeyer,login_12412,apache.sedona,1,FALSE
Daniel,login_12413,sf,1,FALSE
Daniel Angst,login_12414,fitdistrplus,1,FALSE
Daniel Bendel,login_12415,cld2,1,FALSE
Daniel Bonnery,login_12416,rgee,1,FALSE
Daniel Claborne,login_12417,mime,1,FALSE
Daniel Clarke,login_12418,mlpack,1,FALSE
Daniel E. De La Rosa,login_12419,esquisse,1,FALSE
Daniel Falster,login_12420,scholar,1,FALSE
Daniel Gafni,login_12421,mlflow,1,FALSE
Daniel Hodges,login_12422,knitr,1,FALSE
Daniel J. Dufour,login_12423,leafem,1,FALSE
Daniel Kennedy,login_12424,lme4,1,FALSE
Daniel Krizian,login_12425,dygraphs,1,FALSE
Daniel Lenton,login_12426,tfio,1,FALSE
Daniel Marcelino,login_12427,hexSticker,1,FALSE
Daniel Medina Stacey,login_12428,tensorflow,1,FALSE
Daniel Noesgaard,login_12429,gbifdb,1,FALSE
Daniel Oneil,login_12430,rmetalog,1,FALSE
Daniel Orellana,login_12431,opentripplanner,1,FALSE
Daniel Pett,login_12432,europop,1,FALSE
Daniel Pocock,login_12433,lubridate,1,FALSE
Daniel Qiu,login_12434,igraph,1,FALSE
Daniel R Schlaepfer,login_12435,soilDB,1,FALSE
Daniel Rodriguez,login_12436,mlflow,1,FALSE
Daniel Ryszka,login_12437,aif360,1,FALSE
Daniel Saltiel,login_12438,xgboost,1,FALSE
Daniel Saxton,login_12439,xgboost,1,FALSE
Daniel Schildt,login_12440,vueR,1,FALSE
Daniel Schmeh,login_12441,searchConsoleR,1,FALSE
Daniel Schneider,login_12442,azuremlsdk,1,FALSE
Daniel Schopfhauser,login_12443,VIM,1,FALSE
Daniel Sousa-Lennox Mejia,login_12444,finnts,1,FALSE
Daniel Steinberg,login_12445,xgboost,1,FALSE
Daniel Stockel,login_12446,future,1,FALSE
Daniel Takabayashi,login_12447,mlflow,1,FALSE
Daniel Van Der Ende,login_12448,mlflow,1,FALSE
Daniel Woodrich,login_12449,Rraven,1,FALSE
Danielborcard,login_12450,vegan,1,FALSE
Daniele Medri,login_12451,lubridate,1,FALSE
Danielle Callan,login_12452,shinyTree,1,FALSE
Danielle Desrosiers,login_12453,ghibli,1,TRUE
Danielle Smalls,login_12454,dplyr,1,FALSE
Danielruss,login_12455,qgraph,1,FALSE
Daniil Okhlopkov,login_12456,xgboost,1,FALSE
Danila,login_12457,SoupX,1,FALSE
Danilo Carvalho,login_12458,Rfacebook,1,FALSE
Danilo Freire,login_12459,cepR,1,FALSE
Danny Garside,login_12460,rcrossref,1,FALSE
Danny Morris,login_12461,torch,1,FALSE
Danny-Dk,login_12462,dataverse,1,FALSE
Danpfeffer,login_12463,malariaAtlas,1,FALSE
Danylo Baibak,login_12464,prophet,1,FALSE
Daofeng Li,login_12465,strawr,1,FALSE
Dario,login_12466,RClickhouse,1,FALSE
Dario Buttari,login_12467,ggplot2,1,FALSE
Dario Romagnoli,login_12468,ggpol,1,FALSE
Darius Kharazi,login_12469,xgboost,1,FALSE
Dariya Sydykova,login_12470,ggplot2,1,FALSE
Darlan Conterno Minussi,login_12471,aplot,1,FALSE
Daryl Haresign,login_12472,fs,1,FALSE
Daryl Herzmann,login_12473,riem,1,TRUE
Dave Braze,login_12474,pkgdown,1,FALSE
Dave Challis,login_12475,xgboost,1,FALSE
Dave Finnegan,login_12476,h2o,1,FALSE
Dave Foster,login_12477,repr,1,TRUE
Dave Hirschfeld,login_12478,duckdb,1,FALSE
Dave Kleinschmidt,login_12479,rstantools,1,FALSE
Dave Pritchard,login_12480,LaF,1,FALSE
Dave Trudgian,login_12481,seqminer,1,FALSE
Dave Vieglais,login_12482,dataone,1,FALSE
David,login_12483,hereR,1,FALSE
David A Mcallister,login_12484,flexsurv,1,FALSE
David Baniadam,login_12485,dplyr,1,FALSE
David Barron,login_12486,margins,1,FALSE
David Capello,login_12487,fs,1,FALSE
David Chavez,login_12488,ggplot2,1,FALSE
David Chudzicki,login_12489,magrittr,1,FALSE
David Diaz Vico,login_12490,xgboost,1,FALSE
David Dobolyi,login_12491,googleLanguageR,1,FALSE
David Failing,login_12492,learnr,1,FALSE
David Griswold,login_12493,colourpicker,1,TRUE
David Haberthur,login_12494,revealjs,1,FALSE
David Hall,login_12495,roxygen2,1,FALSE
David Hirvonen,login_12496,xgboost,1,FALSE
David Kell,login_12497,apache.sedona,1,FALSE
David Kuhnemann,login_12498,sigmajs,1,FALSE
David Kulp,login_12499,bigQueryR,1,FALSE
David Lichtenberg,login_12500,xgboost,1,FALSE
David Luke Thiessen,login_12501,bookdown,1,FALSE
David Manheim,login_12502,rstan,1,FALSE
David Matthews,login_12503,mlflow,1,FALSE
David Paulsen,login_12504,bigrquery,1,FALSE
David Pitkin,login_12505,aws.s3,1,FALSE
David Pratella,login_12506,ggfortify,1,FALSE
David Prihoda,login_12507,reticulate,1,FALSE
David Quartey,login_12508,magick,1,FALSE
David R. Feinberg,login_12509,report,1,FALSE
David Robson,login_12510,fs,1,FALSE
David Swinkels,login_12511,mlflow,1,FALSE
David Vilela,login_12512,mlflow,1,FALSE
David Volgyes,login_12513,rkeops,1,FALSE
David Young,login_12514,mlflow,1,FALSE
Davidsgrogan,login_12515,fivethirtyeight,1,FALSE
Davor Cubranic,login_12516,crayon,1,FALSE
Dawneve,login_12517,Seurat,1,FALSE
Dcaunce,login_12518,jmv,1,FALSE
Deepak Mangla,login_12519,xtensor,1,FALSE
Deepyaman Datta,login_12520,mlflow,1,FALSE
Delwen Franzen,login_12521,roadoi,1,TRUE
Dempsey-Cmar,login_12522,openair,1,FALSE
Den Raskovalov,login_12523,xgboost,1,FALSE
Denilson Sa Maia,login_12524,repr,1,FALSE
Denis Maciel,login_12525,dbplyr,1,FALSE
Denis Roussel,login_12526,rnoaa,1,FALSE
Denn173,login_12527,precommit,1,FALSE
Dennis O'brien,login_12528,xgboost,1,FALSE
Denny Biasiolli,login_12529,ggthemes,1,FALSE
Denys Kovalenko,login_12530,mlflow,1,FALSE
Dereck Mezquita,login_12531,data.table,1,FALSE
Derek,login_12532,tufte,1,FALSE
Derek Murray,login_12533,tfio,1,FALSE
Derek Tapley,login_12534,mlflow,1,FALSE
Derek Willis,login_12535,ProPublicaR,1,FALSE
Derek-Xiao,login_12536,lightgbm,1,FALSE
Derron Hu,login_12537,mlflow,1,FALSE
Devdutt Shenoi,login_12538,prophet,1,FALSE
Devesh Singh,login_12539,lightgbm,1,FALSE
Devin Robison,login_12540,mlflow,1,FALSE
Dexter Barrows,login_12541,stringr,1,FALSE
Dhairya,login_12542,PerformanceAnalytics,1,FALSE
Dharmod,login_12543,aif360,1,FALSE
Dheeraj Bhat,login_12544,mlflow,1,FALSE
Dhruv Kapur,login_12545,mlflow,1,FALSE
Diamantis Sellis,login_12546,forcats,1,FALSE
Didiet,login_12547,fs,1,FALSE
Diego Costa,login_12548,h2o,1,FALSE
Diego Espinoza,login_12549,dsb,1,FALSE
Diego Giovane Pasqualin,login_12550,phangorn,1,FALSE
Diego Marinho,login_12551,xgboost,1,FALSE
Dimitris Bilidas,login_12552,apache.sedona,1,FALSE
Dimitris-90,login_12553,eefAnalytics,1,TRUE
Dimos Goundaroulis,login_12554,strawr,1,FALSE
Diogo Pereira,login_12555,haven,1,FALSE
Diogo Reis Santos,login_12556,mlflow,1,FALSE
Dirk Elmendorf,login_12557,tinytex,1,FALSE
Dirk Seidensticker,login_12558,seriation,1,FALSE
Divyanshu Chauhan,login_12559,torch,1,FALSE
Dixin Shen,login_12560,xrnet,1,FALSE
Djrobust,login_12561,stringr,1,FALSE
Dkg,login_12562,fs,1,FALSE
Dkwhu,login_12563,distributions3,1,FALSE
Dmallia17,login_12564,kamila,1,FALSE
Dmerch,login_12565,httr2,1,FALSE
Dmitrij Melichov,login_12566,prophet,1,FALSE
Dmitriy Fomichev,login_12567,RClickhouse,1,FALSE
Dmitry,login_12568,prophet,1,FALSE
Dmitry Krylov,login_12569,tune,1,FALSE
Dmitry Kryuchkov,login_12570,pbapply,1,FALSE
Dmitry Vyazelenko,login_12571,h2o,1,FALSE
Dmytro Aleksandrov,login_12572,mlflow,1,FALSE
Dmytro Lituiev,login_12573,pROC,1,FALSE
Dmytro Tanasiuk,login_12574,lightgbm,1,FALSE
Dody Suria Wijaya,login_12575,mlflow,1,FALSE
Dojzao,login_12576,loadeR,1,FALSE
Dominic Jodoin,login_12577,xROI,1,FALSE
Dominic Mullen,login_12578,EML,1,FALSE
Dominick Ghirardo,login_12579,dbplot,1,FALSE
Dominick Samperi,login_12580,RInside,1,FALSE
Dominik,login_12581,RClickhouse,1,FALSE
Dominik Ernst,login_12582,sodium,1,FALSE
Dominik-Handler,login_12583,processx,1,FALSE
Dominik-Koch-Tb,login_12584,sparkavro,1,FALSE
Dominikmueller64,login_12585,simcross,1,FALSE
Don Armstrong,login_12586,lme4,1,FALSE
Donatas,login_12587,traveltimeR,1,FALSE
Dong Meng,login_12588,xgboost,1,FALSE
Doreen Traylor,login_12589,stplanr,1,FALSE
Dorindivo,login_12590,mlflow,1,FALSE
Doug Torrance,login_12591,partitions,1,FALSE
Douglas Calvert,login_12592,pandocfilters,1,FALSE
Douglas Coimbra De Andrade,login_12593,tfio,1,FALSE
Dr Ed Morris,login_12594,mlflow,1,FALSE
Dr. Erick A. Chacon Montalvan,login_12595,stars,1,FALSE
Dr. Gregory J Matthews,login_12596,teamcolors,1,FALSE
Dr. Joe Sutherland,login_12597,adobeanalyticsr,1,FALSE
Dr. Nick,login_12598,igraph,1,FALSE
Dr. Robin Yancey,login_12599,partools,1,FALSE
Dr. Todd C. Brett,login_12600,canvasXpress,1,FALSE
Drew Lanenga,login_12601,bigrquery,1,FALSE
Drew Parsons,login_12602,xtensor,1,FALSE
Drobin Max,login_12603,prophet,1,FALSE
Dror Atariah,login_12604,mlflow,1,FALSE
Dror Speiser,login_12605,duckdb,1,FALSE
Druedin,login_12606,corrplot,1,FALSE
Dryzliang,login_12607,consort,1,FALSE
Dshack01,login_12608,greed,1,FALSE
Dsteuer,login_12609,haven,1,FALSE
Dtoher,login_12610,report,1,FALSE
Duco Veen,login_12611,shinystan,1,TRUE
Duke Wang,login_12612,tfio,1,FALSE
Duque-De-Sealand,login_12613,bs4Dash,1,FALSE
Durey Ingenieria,login_12614,googleVis,1,TRUE
Dybovsky98,login_12615,geodata,1,FALSE
Dylan Schwilk,login_12616,extrafont,1,FALSE
Dylantallchiefgit,login_12617,tfio,1,FALSE
Dzianis Dus,login_12618,lightgbm,1,FALSE
Earthgecko,login_12619,prophet,1,FALSE
Earthson Lu,login_12620,xgboost,1,FALSE
Ecanteri,login_12621,poems,1,FALSE
Ecdcadmin,login_12622,EpiSignalDetection,1,FALSE
Ed Baker,login_12623,warbleR,1,FALSE
Ed Berry,login_12624,yardstick,1,FALSE
Ed Freyfogle,login_12625,opencage,1,FALSE
Ed Niles,login_12626,slackr,1,TRUE
Ed Schouten,login_12627,fs,1,FALSE
Ed Shee,login_12628,xgboost,1,FALSE
Edgar R. M.,login_12629,duckdb,1,FALSE
Edi Bice,login_12630,xgboost,1,FALSE
Edmund Julian L. Ofilada,login_12631,metricsgraphics,1,FALSE
Edoardo Ghignone,login_12632,aif360,1,FALSE
Eduardo Flores,login_12633,highcharter,1,TRUE
Eduardo Flores,login_12634,Metrics,1,FALSE
Eduardo Leoni,login_12635,chunked,1,FALSE
Eduardo Ochetski Hellas,login_12636,plumber,1,FALSE
Eduardo Ogasawara,login_12637,TSPred,1,TRUE
Edward Loveall,login_12638,rcorpora,1,TRUE
Edward O,login_12639,interpret,1,FALSE
Edward Reed,login_12640,dashCoreComponents,1,FALSE
Edward22,login_12641,keras,1,FALSE
Edwardgillianvim,login_12642,translated,1,FALSE
Eirenjacobson,login_12643,SHELF,1,FALSE
Eirik Stanghelle Morland,login_12644,shiny,1,FALSE
Ekatko1,login_12645,nima,1,FALSE
El-Ad David Amir,login_12646,modelr,1,FALSE
Elad Ossadon,login_12647,mlflow,1,FALSE
Eldar,login_12648,mlflow,1,FALSE
Elena,login_12649,EmpiricalCalibration,1,FALSE
Elenairimia,login_12650,RKorAPClient,1,FALSE
Elephantusparvus,login_12651,apache.sedona,1,FALSE
Eli Skeggs,login_12652,fs,1,FALSE
Eli-Berkow,login_12653,ggplot2,1,FALSE
Elias T Krainski,login_12654,spdep,1,FALSE
Elias Tsigaridas,login_12655,volesti,1,FALSE
Elika Garg,login_12656,plinkQC,1,FALSE
Eline Krijkamp,login_12657,dampack,1,FALSE
Elisabet Lobo-Vesga,login_12658,latex2exp,1,FALSE
Elisabeth Dahlqwist,login_12659,EpiEstim,1,TRUE
Elise Keppel,login_12660,sdmTMB,1,FALSE
Elizabeth Chun,login_12661,bp,1,FALSE
Elizabeth King,login_12662,ohtadstats,1,FALSE
Elizabeth Sweeney,login_12663,fslr,1,FALSE
Ella Kaye,login_12664,modelr,1,FALSE
Elle Jo Whalen,login_12665,moderndive,1,TRUE
Elmar Langholz,login_12666,testthat,1,FALSE
Emerson Murphy-Hill,login_12667,diffpriv,1,FALSE
Emil,login_12668,pxweb,1,FALSE
Emil Ejbyfeldt,login_12669,xgboost,1,FALSE
Emil Sadek,login_12670,xgboost,1,FALSE
Emil Tveden Bjerglund,login_12671,ftDK,1,FALSE
Emilbode,login_12672,urltools,1,FALSE
Emilia Wisnios,login_12673,DALEX,1,FALSE
Emilio Cobos Alvarez,login_12674,rmarkdown,1,FALSE
Emma Peterson,login_12675,civis,1,FALSE
Emmanuel T Odeke,login_12676,fs,1,FALSE
Emmanuelle Gouillart,login_12677,dashCoreComponents,1,FALSE
Emre Batuhan Baloglu,login_12678,xgboost,1,FALSE
Enno T. Boland,login_12679,fs,1,FALSE
Enrico Borghetto,login_12680,sjPlot,1,FALSE
Enrico Manlapig,login_12681,addinslist,1,FALSE
Eqgm,login_12682,xgboost,1,FALSE
Eralda Gjika Dhamo,login_12683,esquisse,1,FALSE
Erchuan,login_12684,duckdb,1,FALSE
Erdi Dasdemir,login_12685,thestats,1,FALSE
Eren Sahin,login_12686,mlflow,1,FALSE
Eric,login_12687,taylor,1,FALSE
Eric,login_12688,simodels,1,FALSE
Eric A. Borisch,login_12689,divest,1,FALSE
Eric Budiman Gosno,login_12690,mlflow,1,FALSE
Eric Graves,login_12691,lightgbm,1,FALSE
Eric Gunnink,login_12692,tidyr,1,FALSE
Eric Jb,login_12693,mlflow,1,FALSE
Eric Lacourse,login_12694,stepmixr,1,TRUE
Eric Langowski,login_12695,pkgdown,1,FALSE
Eric Potash,login_12696,ggspatial,1,FALSE
Eric Sciple,login_12697,fs,1,FALSE
Eric Simms,login_12698,chatgpt,1,FALSE
Eric Stern,login_12699,dplyr,1,FALSE
Eric Vincent,login_12700,mlflow,1,FALSE
Eric Wieser,login_12701,xtensor,1,FALSE
Ericavoss,login_12702,DatabaseConnector,1,FALSE
Erich Keane,login_12703,fs,1,FALSE
Erichalluptake,login_12704,uptasticsearch,1,FALSE
Erick Matsen,login_12705,airr,1,FALSE
Erick Oduniyi,login_12706,hyperSpec,1,FALSE
Ericles Lima,login_12707,tfprobability,1,FALSE
Ericricky,login_12708,tfdatasets,1,FALSE
Erik Loualiche,login_12709,statar,1,FALSE
Erik Strumbelj,login_12710,bayes4psy,1,TRUE
Eriksapper,login_12711,webchem,1,FALSE
Eriksuring,login_12712,BTSPAS,1,FALSE
Erin,login_12713,datapasta,1,FALSE
Erin Grand,login_12714,readxl,1,FALSE
Erling Haugstad,login_12715,lightgbm,1,FALSE
Eros Fabrici,login_12716,tidygraph,1,FALSE
Erqiang Hu,login_12717,tidydr,1,TRUE
Esraay,login_12718,shiny.semantic,1,FALSE
Esteban Djeordjian,login_12719,xgboost,1,FALSE
Estiands,login_12720,rsparkling,1,FALSE
Esucha,login_12721,cchsflow,1,FALSE
Et,login_12722,mlflow,1,FALSE
Ethan Christensen,login_12723,broom,1,TRUE
Etheleon,login_12724,igraph,1,FALSE
Evan Culver,login_12725,xgboost,1,FALSE
Evan Kepner,login_12726,xgboost,1,FALSE
Evan Thompson,login_12727,jfa,1,FALSE
Evan Welch,login_12728,h2o,1,FALSE
Evan Wright,login_12729,data.table,1,FALSE
Evelyn Wu,login_12730,mlflow,1,FALSE
Evelynmitchell,login_12731,quantmod,1,FALSE
Evgeniia,login_12732,cregg,1,FALSE
Evgeniyftw,login_12733,shinyWidgets,1,FALSE
Evgeny Nizhibitsky,login_12734,xgboost,1,FALSE
Ewout Ter Hoeven,login_12735,EpiEstim,1,FALSE
Extrowerk,login_12736,mlpack,1,FALSE
Eyad Sibai,login_12737,RGF,1,FALSE
Ezequiel Luis Nicolazzi,login_12738,detectRUNS,1,FALSE
Ezequiel Scott,login_12739,likert,1,FALSE
Ezgi Karaesmen,login_12740,usethis,1,FALSE
F,login_12741,rcorpora,1,FALSE
Fabian,login_12742,SHAPforxgboost,1,FALSE
Fabian Fischer,login_12743,rcontroll,1,TRUE
Fabian Fopp,login_12744,gen3sis,1,TRUE
Fabian Meessen,login_12745,wiesbaden,1,FALSE
Fabien Weyh,login_12746,pandocfilters,1,FALSE
Fabio Amaral,login_12747,praise,1,FALSE
Fabio Silva,login_12748,aif360,1,FALSE
Fabio Souto,login_12749,prophet,1,FALSE
Fabrizio Maturo,login_12750,AnnuityRIR,1,TRUE
Faceka,login_12751,quantmod,1,FALSE
Falconred,login_12752,uptasticsearch,1,FALSE
